Source URL: https://raw.githubusercontent.com/liquidslr/interview-company-wise-problems/main/Google/3.%20Six%20Months.csv
Title: 3.%20Six%20Months.csv
Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,Links
MEDIUM,DFS,0,0,https://www.geeksforgeeks.org/problems/depth-first-traversal-for-a-graph/1,Graphs [Concepts & Problems] · Learning,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/depth-first-traversal-for-a-graph/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/traversal-techniques""}]"
MEDIUM,Connected Components Problem in Matrix,0,0,https://www.geeksforgeeks.org/problems/number-of-provinces/1,Graphs [Concepts & Problems] · Problems on BFS/DFS,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/number-of-provinces/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/connected-components""}]"
MEDIUM,Flood fill algorithm,0,0,https://leetcode.com/problems/flood-fill/,Graphs [Concepts & Problems] · Problems on BFS/DFS,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/flood-fill/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/flood-fill-algorithm""}]"
HARD,Cycle Detection in Undirected Graph (bfs),0,0,https://www.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/1,Graphs [Concepts & Problems] · Problems on BFS/DFS,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-an-undirected-graph""}]"
MEDIUM,Number of enclaves,0,0,https://leetcode.com/problems/number-of-enclaves/,Graphs [Concepts & Problems] · Problems on BFS/DFS,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-enclaves/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/number-of-enclaves""}]"
HARD,Bipartite Graph (DFS),0,0,https://leetcode.com/problems/is-graph-bipartite/,Graphs [Concepts & Problems] · Problems on BFS/DFS,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/is-graph-bipartite/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/bipartite-graph""}]"
HARD,Topo Sort,0,0,https://www.geeksforgeeks.org/problems/topological-sort/1,Graphs [Concepts & Problems] · Topo Sort and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/topological-sort/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/topological-sort-or-kahns-algorithm""}]"
HARD,Shortest path in undirected graph with unit weights,0,0,https://www.geeksforgeeks.org/problems/shortest-path-in-undirected-graph-having-unit-distance/1,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/shortest-path-in-undirected-graph-having-unit-distance/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/shortest-path-in-undirected-graph-with-unit-weights""}]"
HARD,Shortest path in DAG,0,0,https://www.geeksforgeeks.org/problems/shortest-path-in-directed-acyclic-graph/1,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/shortest-path-in-directed-acyclic-graph/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/shortest-path-in-dag""}]"
HARD,Why priority Queue is used in Djisktra's Algorithm,0,0,https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm""}]"
HARD,Minimum multiplications to reach end,0,0,https://www.geeksforgeeks.org/problems/minimum-multiplications-to-reach-end/1,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/minimum-multiplications-to-reach-end/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-multiplications-to-reach-end""}]"
HARD,Bellman Ford Algorithm,0,0,https://www.geeksforgeeks.org/problems/distance-from-the-source-bellman-ford-algorithm/1,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/distance-from-the-source-bellman-ford-algorithm/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/bellman-ford-algorithm""}]"
HARD,Floyd warshall algorithm,0,0,https://www.geeksforgeeks.org/problems/implementing-floyd-warshall2042/1,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/implementing-floyd-warshall2042/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/floyd-warshall-algorithm""}]"
HARD,Find the city with the smallest number of neighbors,0,0,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/,Graphs [Concepts & Problems] · Shortest Path Algorithms and Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-the-city-with-the-smallest-number-of-neighbors""}]"
HARD,Prim's Algorithm,0,0,https://www.geeksforgeeks.org/problems/minimum-spanning-tree/1,Graphs [Concepts & Problems] · MinimumSpanningTree/Disjoint Set and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/minimum-spanning-tree/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-the-mst-weight""}]"
HARD,Disjoint Set,0,0,https://www.geeksforgeeks.org/problems/disjoint-set/1,Graphs [Concepts & Problems] · MinimumSpanningTree/Disjoint Set and Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/disjoint-set/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/disjoint-set-""}]"
HARD,Number of operations to make network connected,0,0,https://leetcode.com/problems/number-of-operations-to-make-network-connected/,Graphs [Concepts & Problems] · MinimumSpanningTree/Disjoint Set and Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-operations-to-make-network-connected/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/number-of-operations-to-make-network-connected""}]"
HARD,Articulation point in graph,0,0,https://www.geeksforgeeks.org/problems/articulation-point-1/1,Graphs [Concepts & Problems] · Other Algorithms,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/articulation-point-1/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/articulation-point-in-graph""}]"
HARD,Kosaraju's algorithm,0,0,https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings/discuss/766485/kosaraju-algorithm-on,Graphs [Concepts & Problems] · Other Algorithms,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings/discuss/766485/kosaraju-algorithm-on""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/kosaraju's-algorithm""}]"
MEDIUM,Climbing stairs,0,0,https://leetcode.com/problems/climbing-stairs/,Dynamic Programming [Patterns and Problems] · 1D DP,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/climbing-stairs/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/climbing-stairs""}]"
MEDIUM,Frog jump with K distances,0,0,https://www.geeksforgeeks.org/problems/frog-jump-with-k-distances/1,Dynamic Programming [Patterns and Problems] · 1D DP,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/frog-jump-with-k-distances/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/frog-jump-with-k-distances""}]"
MEDIUM,Ninja's training,0,0,https://takeuforward.org/plus/dsa/problems/ninja's-training,Dynamic Programming [Patterns and Problems] · 2D/3D DP and DP on Grids,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/ninja's-training""}]"
MEDIUM,Ninja and his Friends,0,0,https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends,Dynamic Programming [Patterns and Problems] · 2D/3D DP and DP on Grids,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends""}]"
HARD,Subset sum equal to target (DP- 14),0,0,https://www.geeksforgeeks.org/problems/subset-sum-problem-1611555638/1,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/subset-sum-problem-1611555638/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/subset-sum-equals-to-target""}]"
HARD,Count subsets with sum K,0,0,https://www.geeksforgeeks.org/problems/perfect-sum-problem5633/1,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/perfect-sum-problem5633/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/count-subsets-with-sum-k""}]"
HARD,Count partitions with given difference,0,0,https://www.geeksforgeeks.org/problems/partition-with-given-difference/1,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/partition-with-given-difference/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/count-partitions-with-given-difference""}]"
HARD,Coin Change 2 (DP - 22),0,0,https://leetcode.com/problems/coin-change-2/,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/coin-change-2/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/coin-change-ii""}]"
HARD,Unbounded knapsack,0,0,https://www.geeksforgeeks.org/problems/knapsack-with-duplicate-items4201/1,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/knapsack-with-duplicate-items4201/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/unbounded-knapsack""}]"
HARD,Rod Cutting Problem | (DP - 24),0,0,https://www.geeksforgeeks.org/problems/rod-cutting0840/1,Dynamic Programming [Patterns and Problems] · DP on Subsequences,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/rod-cutting0840/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/rod-cutting-problem""}]"
HARD,Print Longest Common Subsequence | (DP - 26),0,0,https://www.geeksforgeeks.org/problems/print-all-lcs-sequences/1,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/print-all-lcs-sequences/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-common-subsequence""}]"
HARD,Longest common substring,0,0,https://www.geeksforgeeks.org/problems/longest-common-substring1452/1,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/longest-common-substring1452/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-common-substring""}]"
HARD,Minimum insertions to make string palindrome | DP-29,0,0,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-insertions-to-make-string-palindrome""}]"
HARD,Minimum insertions or deletions to convert string A to B,0,0,https://leetcode.com/problems/delete-operation-for-two-strings/,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/delete-operation-for-two-strings/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-insertions-or-deletions-to-convert-string-a-to-b""}]"
HARD,Shortest common supersequence,0,0,https://leetcode.com/problems/shortest-common-supersequence/,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/shortest-common-supersequence/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/shortest-common-supersequence""}]"
HARD,Distinct subsequences,0,0,https://leetcode.com/problems/distinct-subsequences/,Dynamic Programming [Patterns and Problems] · DP on Strings,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/distinct-subsequences/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/distinct-subsequences""}]"
MEDIUM,Best time to buy and sell stock III,0,0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/description/,Dynamic Programming [Patterns and Problems] · DP on Stocks,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/description/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iii""}]"
MEDIUM,Best time to buy and sell stock IV,0,0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,Dynamic Programming [Patterns and Problems] · DP on Stocks,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iv""}]"
MEDIUM,Print Longest Increasing Subsequence,0,0,https://www.geeksforgeeks.org/problems/printing-longest-increasing-subsequence/1,Dynamic Programming [Patterns and Problems] · DP on LIS,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/printing-longest-increasing-subsequence/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/print-longest-increasing-subsequence""}]"
MEDIUM,Longest Increasing Subsequence |(DP-43),0,0,https://www.geeksforgeeks.org/problems/longest-increasing-subsequence-1587115620/1,Dynamic Programming [Patterns and Problems] · DP on LIS,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/longest-increasing-subsequence-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence""}]"
MEDIUM,Longest Bitonic Subsequence,0,0,https://www.geeksforgeeks.org/problems/longest-bitonic-subsequence/1,Dynamic Programming [Patterns and Problems] · DP on LIS,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/longest-bitonic-subsequence/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-bitonic-subsequence""}]"
HARD,Matrix chain multiplication,0,0,https://www.geeksforgeeks.org/problems/matrix-chain-multiplication0303/1,Dynamic Programming [Patterns and Problems] · MCM DP | Partition DP,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/matrix-chain-multiplication0303/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication""}]"
MEDIUM,Different Ways to Evaluate a Boolean Expression,0,0,https://leetcode.com/problems/parsing-a-boolean-expression/,Dynamic Programming [Patterns and Problems] · MCM DP | Partition DP,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/parsing-a-boolean-expression/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/different-ways-to-evaluate-a-boolean-expression""}]"
HARD,Trie Implementation and Advanced Operations,0,0,https://www.geeksforgeeks.org/problems/trie-insert-and-search0651/1,Tries · Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/trie-insert-and-search0651/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/trie-implementation-and-advanced-operations""}]"
MEDIUM,Longest Word with All Prefixes,0,0,https://www.geeksforgeeks.org/problems/longest-word-with-each-prefix/1,Tries · Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/longest-word-with-each-prefix/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-word-with-all-prefixes""}]"
MEDIUM,Number of distinct substrings in a string,0,0,https://www.geeksforgeeks.org/problems/count-of-distinct-substrings/1,Tries · Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/count-of-distinct-substrings/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/number-of-distinct-substrings-in-a-string""}]"
